le_1990,le_1991,le_1992,le_1993,le_1994,le_1995,le_1996,le_1997,le_1998,le_1999,le_2000,le_2001,le_2002,le_2003,le_2004,le_2005,le_2006,le_2007,le_2008,le_2009,le_2010,le_2011,le_2012,le_2013,le_2014,le_2015,le_2016,le_2017,le_2018,le_2019,le_2020,le_2021,le_2022,eys_1990,eys_1991,eys_1992,eys_1993,eys_1994,eys_1995,eys_1996,eys_1997,eys_1998,eys_1999,eys_2000,eys_2001,eys_2002,eys_2003,eys_2004,eys_2005,eys_2006,eys_2007,eys_2008,eys_2009,eys_2010,eys_2011,eys_2012,eys_2013,eys_2014,eys_2015,eys_2016,eys_2017,eys_2018,eys_2019,eys_2020,eys_2021,eys_2022,mys_1990,mys_1991,mys_1992,mys_1993,mys_1994,mys_1995,mys_1996,mys_1997,mys_1998,mys_1999,mys_2000,mys_2001,mys_2002,mys_2003,mys_2004,mys_2005,mys_2006,mys_2007,mys_2008,mys_2009,mys_2010,mys_2011,mys_2012,mys_2013,mys_2014,mys_2015,mys_2016,mys_2017,mys_2018,mys_2019,mys_2020,mys_2021,mys_2022,gnipc_1990,gnipc_1991,gnipc_1992,gnipc_1993,gnipc_1994,gnipc_1995,gnipc_1996,gnipc_1997,gnipc_1998,gnipc_1999,gnipc_2000,gnipc_2001,gnipc_2002,gnipc_2003,gnipc_2004,gnipc_2005,gnipc_2006,gnipc_2007,gnipc_2008,gnipc_2009,gnipc_2010,gnipc_2011,gnipc_2012,gnipc_2013,gnipc_2014,gnipc_2015,gnipc_2016,gnipc_2017,gnipc_2018,gnipc_2019,gnipc_2020,gnipc_2021,gnipc_2022
56.948,57.139,57.112,56.996,56.955,56.839,56.672,56.591,56.418,56.609,56.943,57.564,58.231,59.122,60.027,60.915,61.75,62.543,63.242,63.923,64.615,65.262,65.457,66.072,66.452,66.879,67.497,67.75,68.097,68.526,68.006,67.093,67.913,4.31622616,4.406959376,4.499599934,4.594187927,4.688775921,4.783363914,4.877951908,4.972539902,5.093080044,5.213620186,5.490004158,5.76638813,6.042772102,6.319156075,6.595540047,6.874909878,7.001580238,7.388890028,7.776199818,7.958699942,8.141200066,8.799389839,9.017259598,9.0559597019999991,9.293149948,9.290579796,9.196184874,9.101789951,9.007395029,8.913000107,9.053489685,9.067919731,9.144550323,1.997784188,1.972357844,1.946931499,1.921505155,1.896078811,1.870652467,1.83977762,1.808902774,1.778027927,1.747153081,1.716278234,1.649080039,1.581881843,1.514683648,1.447485452,1.380287257,1.540109992,1.709369993,1.878629994,2.047889996,2.217149997,2.386409998,2.584450006,2.782490015,2.657179952,2.531869888,2.891940117,2.830689907,2.998349905,2.84145999,2.88736686,2.88736686,2.88736686,7.788266315883482,7.785489012627522,7.779751580653526,7.757248444209089,7.730651374985672,7.760809932478462,7.768927088497808,7.774437958807736,7.8120661824053705,7.844079566388455,7.858186314401811,7.8789707235756685,7.853317578063396,7.886514131818804,7.908901613700383,7.92631605488239,7.925904913978398,7.927567697223332,7.9400029913104575,7.932689544388586,7.940117282190833,7.91992387640566,7.931033182631406,7.927203519314731,7.957350071142777,7.984818301748562,8.018526645872877,8.060880421190658,8.096384166295449,8.114360546035632,8.102602298107687,8.13771986147093,8.150123285436253
44.057,43.506,43.621,43.594,42.925,42.716,43.68,43.715,42.789,42.071,45.05,45.661,46.359,46.963,47.577,48.237,49.323,50.365,51.526,52.626,53.693,54.62,55.451,56.313,56.393,57.189,58.404,58.652,59.796,60.255,59.763,60.062,60.411,4.661960125,4.208509922,4.427687931,4.64686594,4.866043949,5.085221958,5.304399967,5.523577976,5.742755985,5.961933994,6.181112003,6.400290012,6.614043395,6.834935596,7.063205033,7.299098089,7.542869371,7.794781994,8.046694616,8.298607239,8.550519861,8.596806296,8.64309273,8.689379165,8.735665599,8.781952034,8.828238468,8.874524903,8.921549732,8.968823739,9.016348244,9.016348244,9.016348244,1.902686429,1.994208055,2.08572968,2.177251306,2.268772932,2.360294557,2.442182328,2.524070098,2.605957868,2.687845639,2.769733409,2.861255035,2.952776661,3.044298286,3.135819912,3.164591459,3.193363006,3.222134553,3.250906101,3.279677648,3.308449195,3.337220742,3.365992289,3.394763836,3.423535384,3.452306931,3.481078478,3.509850025,3.50654006,3.503230095,3.519426358,3.519426358,3.519426358,7.475230904168382,7.412887928880181,7.293342050968281,7.352664279183464,7.308681358602257,7.271840706536539,7.008435766472349,6.816293952181335,6.764739996450238,6.690787258265286,6.709667582936225,6.817932402155442,6.997188721817383,7.050116578360686,7.077583237282768,7.094117906307502,6.9753516722471085,7.2392131467860334,7.300123133285078,7.306257315744554,7.25718616840024,7.314991584260768,7.286302694845228,7.55305048753272,7.557551671358282,7.3190065502483455,7.353533774852064,7.357604724605508,7.37526580114248,7.399271949382918,7.348302060326308,7.372976645164521,7.385644325197188
74.944,75.329,75.601,75.802,75.885,75.976,76.536,77.228,77.987,78.47,79.069,79.186,79.302,79.398,79.765,80.354,80.71,80.958,81.17,81.456,81.691,81.975,82.243,82.516,82.652,82.826,83,83.224,83.458,83.758,82.861,82.754,84.133,14.87521681,14.93952918,15.00411961,15.06898929,15.13413944,15.19957125,15.26528596,15.33128478,15.39756895,15.46413969,15.53099825,15.59814587,15.6655838,15.7333133,15.80133562,15.86965203,15.9382638,16.00717222,16.07637856,16.1458841,16.21569016,16.28579801,16.35620898,16.42692436,16.49763974,16.56835513,16.63907051,16.67643929,16.74200058,16.74119949,16.78735924,16.90273094,16.90273094,6.363349915,6.661061954,6.958773994,7.256486034,7.554198074,7.851910114,8.122598124,8.393286133,8.663974142,8.934662151,9.205350161,9.47603817,9.746726179,10.01741419,10.2881022,10.55879021,10.43768024,10.53822041,10.80021,10.81105995,11.18054008,11.24769974,11.25349998,11.37757015,11.44260979,11.57108974,11.58815956,11.5461998,11.74279022,11.85017014,11.92488003,11.92488003,11.92488003,10.557325426438503,10.584907739912653,10.631109240234753,10.685415526640364,10.782436407250747,10.827726119527318,10.855337287254585,10.932526397467829,10.877863055770804,10.904561779112143,10.951976979663028,10.924080013351222,10.935721463234282,10.961433499326425,11.00929204849682,11.067217025977458,11.152039513026685,11.200636805607761,11.171455333634283,11.121887708065072,11.271592322028035,11.285236092675225,11.29941986639254,11.318716614512045,11.360543456837322,11.340436784607189,11.371959093146033,11.39302389588078,11.369331892727983,11.367385855957268,11.307506453198242,11.390970049380062,11.393704283565313
63.375,63.265,63.341,63.045,62.612,62.262,61.459,60.805,60.001,59.241,58.47,57.261,55.666,54.331,54.043,53.98,54.278,54.992,56.022,57.447,58.899,60.651,61.846,62.533,63.38,63.95,64.747,65.402,65.674,66.175,65.252,62.341,61.48,11.99145985,12.4724102,12.7001435,12.92787679,13.15561008,13.17712731,13.19864453,13.22016176,13.24167898,13.2631962,13.28471343,13.30623065,13.32774787,13.3492651,13.37078232,13.39229955,13.41381677,13.43533399,13.45685122,13.47836844,13.49988567,13.52140289,13.54292011,13.91226006,14.2816,14.60560989,14.24452019,14.26511002,14.0805397,14.21393013,13.98349953,14.26364994,14.26364994,6.514614789,6.861927072,7.209239355,7.556551638,7.903863921,8.251176204,8.052425244,7.853674285,7.654923325,7.456172365,7.257421406,7.458179951,8.52159977,8.75883007,8.823040009,8.899390221,8.950360298,9.075610161,9.215040207,9.600049973,9.669320107,9.693719864,9.93432045,10.04018545,10.14605045,10.23357964,9.271260262,10.14218044,10.7576704,11.37316036,10.55465984,11.60696983,11.60696983,9.219258790392782,9.192272824601881,9.152990540475866,9.148414952752022,9.164938255839694,9.177889250607377,9.202563617657123,9.21440485575969,9.205294721564353,9.217633431845583,9.249213577640345,9.260346635444643,9.292799322797112,9.310442266791787,9.352279864376154,9.393826755928828,9.438690054242352,9.467810025818272,9.48959964100051,9.47020854687939,9.4886150813686,9.503086871789181,9.512095650923264,9.524034899301729,9.521819314253225,9.515955774941748,9.509988068954568,9.515150258628422,9.517908272674614,9.510892874470208,9.441321701899344,9.47636228523713,9.486877888163907
77.002,77.13,77.59,77.73,78.117,78.203,78.342,78.853,78.943,78.948,79.417,79.744,79.824,79.755,80.336,80.328,80.972,80.98,81.29,81.641,82.021,82.197,82.211,82.72,82.858,82.646,83.041,83.029,83.144,83.532,82.289,83.01,83.912,14.35657978,14.61468029,14.79841995,15.25714016,15.57324028,15.75236034,15.92306995,15.8614502,15.76968956,15.7280798,15.8646698,15.92284966,15.97021961,15.89052963,15.93443966,15.98174,15.93113041,15.91164017,15.8737402,15.95915985,16.40280914,16.7514801,16.98982048,17.16381073,17.28533936,17.40423965,17.43898964,17.48012924,17.51925087,17.50081062,17.4695797,17.80905914,17.80905914,5.879199312,6.070390224,6.267798644,6.465207063,6.662615483,6.860023902,7.057432321,7.254840741,7.45224916,7.64965758,7.847065999,8.044474418,8.241882838,8.439291257,8.636699677,8.923020363,9.02989006,9.121709824,9.187439919,9.251560211,9.363030434,9.484009743,9.510689735,9.615365028,9.720040321,9.912139893,10.01107979,10.07671499,10.1423502,10.37387514,10.60540009,10.60540009,10.60540009,10.21364817359043,10.235749443076676,10.238029952863432,10.227955022280653,10.229728881446167,10.270696065726295,10.289620775411679,10.322087548741438,10.360153384380645,10.400446709486442,10.449114675443573,10.474064488424037,10.489284163872313,10.503675269716663,10.516050846282353,10.530485911320085,10.549035195486951,10.559695913761644,10.549351076985808,10.510604072864696,10.512444757843081,10.497724427533832,10.47681884741198,10.467264845385891,10.4871638826855,10.529047322147306,10.560821030545279,10.585701599863322,10.604970349861226,10.617763425876692,10.493372152455043,10.548828471673048,10.597717589845024
71.927,71.751,72.53,73.052,72.882,72.26,72.261,72.136,72.081,72.618,70.355,70.787,71.117,71.373,67.091,72.118,71.969,72.049,71.729,69.187,73.215,73.38,73.906,74.239,74.651,74.927,75.331,75.403,75.748,76.008,76.393,76.399,76.61,11.49196747,11.5777626,11.66419824,11.75127918,11.83901024,11.92872584,12.01844144,12.10815704,12.19787264,12.28758824,12.37730384,12.46701944,12.55673504,12.64645064,12.73616624,12.82588184,12.91559744,13.00531304,13.09502864,13.18474424,13.27445984,13.29590034,13.26900959,13.43556976,13.39808655,13.36060333,13.32312012,13.39883041,13.58215046,13.61195354,13.64182201,13.64182201,13.64182201,8.174521818,8.355011902,8.535501986,8.71599207,8.896482153,9.076972237,9.286844428,9.496716618,9.706588809,9.916460999,10.12633319,10.16411018,10.15491445,10.14571871,10.13652297,10.12732724,10.1181315,10.10893576,10.09974003,10.19462967,10.23958833,10.28454699,10.32950565,10.37446431,10.41942297,10.46438163,10.50934029,10.57874966,10.64155006,10.63134003,10.82730007,11.24960995,11.24960995,8.297456899296085,8.329147152032057,8.36598851020391,8.423573037653057,8.461864313002307,8.500215750188953,8.52843075165189,8.585997255426845,8.621408254794012,8.655409442260272,8.707247717748288,8.684793971798678,8.716271172072187,8.769510191509582,8.812332864806313,8.861496297586797,8.92411562976931,8.982261989135488,9.018278764033933,9.053998648548347,9.133333831860991,9.205737412593956,9.277856032657636,9.299855310854463,9.343991742778035,9.385926071232397,9.429647434168304,9.488905994337072,9.503443003367453,9.492730332372524,9.44064275360807,9.469532090776882,9.384251532833328
49.732,50.213,45.891,46.575,56.644,51.991,52.276,52.833,48.81,57.015,58.319,58.562,58.976,58.2,56.773,57.279,60.281,61.256,61.206,62.644,63.016,63.246,63.792,63.678,64.269,64.659,64.78,65.445,65.681,65.876,65.614,65.267,65.578,3.575123192,3.716464477,3.863393641,4.0161316,4.174908003,4.339961577,4.511540488,4.689902714,4.875316429,5.068060413,5.268424466,5.476709843,5.597040176,5.778049946,6.159719944,6.340129852,6.644569874,6.608520031,7.160170078,7.38876009,7.41782999,7.157400131,7.529759884,7.8261199,7.872330189,7.932330132,8.043066338,8.155348435,8.269198002,8.384636922,8.501687381,8.501687381,8.501687381,1.5,1.594,1.688,1.782,1.876,1.97,2.064,2.158,2.252,2.346,2.44,2.538,2.636,2.734,2.832,2.93,2.97,3.01,3.05,3.09,3.13,3.228,3.326,3.424,3.522,3.62,3.67,3.72,3.77,3.82,3.87,3.87,3.87,7.832565766845813,7.807859859835399,7.887114519054082,7.946106171359433,7.956090238749325,7.995995275934114,8.064194698645327,8.216250141989068,8.23184641084651,8.227497374073875,8.254546851089092,8.296373597869096,8.32039306642248,8.357777094914212,8.374378327033444,8.404352840070795,8.4286622655149,8.457971863160164,8.453367957588778,8.42508839631302,8.375950558539753,8.44810851878712,8.406946190311036,8.390018117044873,8.455050340022314,8.438962399215313,8.443058671494741,8.396018509725431,8.322933628057132,8.27876837402995,8.204800965500246,8.175837389377284,8.16472819292244
77.588,77.728,78.071,78.135,78.746,78.821,79.043,79.271,79.415,79.508,79.738,79.836,79.935,80.195,80.546,80.621,80.832,80.97,81.137,81.363,81.519,81.758,81.73,81.935,82.223,82.183,82.339,82.438,82.533,83.052,82.427,82.983,83.505,12.94981956,13.11555004,13.40452003,15.38564968,15.79784012,16.107700349999998,16.5232296,17.15633011,18.52182007,18.8115406,18.69342995,18.68438911,18.55690002,18.55674934,16.02107048,16.00225067,15.96051025,15.81301022,15.79736996,15.79718018,15.98805046,15.87300014,15.91219044,18.18398094,18.09351921,18.32088089,18.42341995,18.86420059,18.89518929,18.52235985,18.65209007,19.03676987,19.03676987,9.553979874,9.707380295,10.01762962,10.20709038,10.35719967,10.52972031,10.71294912,10.89617793,11.07940674,11.26263555,11.44586436,11.62909317,11.81232198,11.99555079,12.1787796,12.25926018,12.33154011,12.40091991,12.07044983,12.13978958,12.20699024,12.27527046,12.34175968,12.23344994,12.29454041,12.35441017,12.41359997,12.48604965,12.54788494,12.60972023,12.67372015,12.67372015,12.67372015,10.417923550849427,10.390215590927935,10.35535120685662,10.321150774889631,10.373873882292681,10.408610746711478,10.424545091269135,10.455152272052146,10.50664470724233,10.565596953631696,10.61282270229169,10.624685675058355,10.645270630843243,10.678315221259282,10.705660933340178,10.737665866229527,10.789690844306362,10.820133527104124,10.812200595307253,10.748677460466116,10.801529584938642,10.818738458178322,10.80783735402383,10.810728736692141,10.82572890529505,10.846666174006103,10.852366150712397,10.875568254769517,10.885361918539466,10.904873519037794,10.881728288225714,10.931460398612808,10.950733701356503
77.385,77.648,77.944,78.233,78.494,78.565,79.049,79.232,79.475,79.723,79.834,80.251,80.443,80.532,81.053,81.234,81.546,81.699,81.966,81.985,82.283,82.571,82.616,82.69,83.085,82.847,83.445,83.412,83.561,83.78,83.067,83.987,84.255,13.49625969,13.60527039,13.8107996,14.12714958,14.25086021,14.39243984,14.45893955,14.69438457,14.9298296,14.97961998,15.03796959,15.06583977,14.96234989,15.10202026,15.18083,15.22286034,15.31324959,15.42905998,15.48637962,15.51601982,15.6798296,15.6731596,15.82800961,16.02375984,16.08971977,16.1556797,16.1342907,16.16839981,16.25905037,16.3445797,16.43366051,16.5837307,16.5837307,10.53357283,10.52323566,10.51289849,10.50256133,10.49222416,10.48188699,10.51289849,10.54390999,10.57492149,10.60593299,10.63694449,10.75065333,10.86436216,10.97807099,11.09177983,11.20548866,11.73888646,12.27228426,12.80568206,13.33907986,13.32365036,13.32542038,13.41355038,13.5268302,13.64011002,13.71187973,13.66668034,13.73318529,13.79969025,13.85966015,13.90406622,13.90406622,13.90406622,10.956259400320393,10.93554935199341,10.920918751555856,10.915088194214572,10.911489817938254,10.918065814595751,10.920772871135334,10.956978398538645,10.987907292597635,11.00689545368448,11.049296715809316,11.03353627037726,11.013121404024101,11.043159560265774,11.059314504656593,11.09941199118287,11.124270148177374,11.089109415956132,11.0322529551571,11.078692906620914,11.136806265812371,11.098532945141683,11.110688068392228,11.116149928143262,11.109993592310015,11.126084839094288,11.119830937585874,11.116180337431764,11.114694662209407,11.120338153058535,11.10144172336934,11.13532424179486,11.148114465626294
69.817,70.036,70.263,70.193,70.141,70.416,70.347,70.283,70.196,70.425,70.764,71.644,71.939,72.414,72.475,72.769,73.35,73.709,73.551,73.853,73.881,73.305,66.769,63.827,63.153,65.124,65.993,68.481,70.145,71.822,72.14,72.063,72.3,10.29174995,10.33014965,10.17481041,10.0685997,9.92553997,9.720040321,9.778423173,9.836806025,9.895188877,9.953571728,10.01195458,10.07033743,10.12872028,10.47317982,10.85873032,11.33917046,11.53658962,11.58475018,11.61194992,11.72797966,11.89066982,12.01360035,12.25677013,8.396719933,8.201308333,8.005896733,7.810485134,7.615073534,7.549633865,7.484194196,7.418754527,7.418754527,7.418754527,3.780265279,3.877390483,3.974515686,4.07164089,4.168766094,4.265891297,4.284935455,4.303979612,4.32302377,4.342067928,4.361112085,4.543935998,4.726759911,5.104187965,5.48161602,5.859044075,6.23647213,6.613900185,6.192810059,6.488399982,6.39759115,6.308053238,6.21976846,6.132719278,6.045670096,5.958620913,5.871571731,5.784522548,5.768614228,5.752705908,5.736797587,5.736797587,5.736797587,8.3454898286626,8.38960034461433,8.491495056552745,8.5160814542654375,8.598617004923893,8.63923523704456,8.684100765808836,8.728944620457774,8.747224610651084,8.688029589045419,8.655378045101399,8.672608803393675,8.721955368105641,8.70677082294477,8.751190588142864,8.776058916510122,8.79816491359308,8.800925031463313,8.804110497308606,8.847981837421141,8.854420171860948,9.419145761370924,8.965329412299248,8.502274761353947,8.34499941848221,8.407872461785683,8.40578795720259,8.417411303350724,8.412188581305406,8.336618922026176,8.279463878930436,8.219116564952122,8.18705078031331
61.879,61.379,55.074,52.867,57.48,59.338,59.129,60.348,61.519,62.621,63.26,64.057,64.846,65.552,66.028,66.514,67.013,67.217,67.688,68.039,67.742,68.148,68.484,68.885,69.069,69.306,69.549,69.905,70.353,70.867,67.994,71.594,71.288,11.81420321,11.68820953,11.56355953,10.82005024,10.10999012,10.06548023,9.887817621,9.71015501,9.532492399,9.354829788,9.621109962,9.737389565,9.945440292,10.30994034,10.42245007,10.62835026,10.77460003,10.75119972,10.99670029,10.9805603,10.96275997,10.91279984,10.91277981,10.93988037,10.92858056,10.91729242,10.90601594,10.89475111,10.883497910000001,10.87225634,10.86102637,10.86102637,10.86102637,9.306605518,9.499155977,9.691706436,9.884256895,10.07680735,10.26935781,10.37633029,10.48330277,10.59027525,10.69724772,10.8042202,10.84050605,10.8767919,10.91307775,10.9493636,10.98564945,11.02193529,11.05822114,11.09450699,11.13079284,11.16707869,11.20336454,11.23965039,11.27593624,11.31222209,11.34850794,11.38479379,11.42107964,11.37723672,11.3333938,11.28955089,11.28955089,11.28955089,8.37495015598365,8.28634878145808,7.9202217835633295,7.717305384172099,7.245554120987473,7.269241259204036,7.036513823667306,7.081838523881784,7.132243438705155,7.163109647592501,7.211280489257867,7.2839733236998185,7.377490637871598,7.452903006319462,7.548428292409204,7.71171320114853,7.802694153314417,7.854104456410665,7.91361492216511,7.895149618824209,7.950895968573304,8.009438328368187,8.059048258341631,8.116513976728308,8.133146934986167,8.142929807156266,8.174259998777153,8.218562071781452,8.271821207643184,8.321310961465075,8.344142485889394,8.421490691504442,8.477872969296103
51.485,51.306,50.989,50.87,50.797,50.786,50.744,50.624,50.914,51.748,52.362,53.161,53.863,54.895,55.596,56.299,56.911,57.52,58.086,58.894,60.105,61.049,62.03,62.96,63.873,64.651,65.386,65.999,66.535,66.989,66.408,66.201,66.782,5.407980348,5.409420013,5.410860062,5.497560024,5.371089935,5.269070148,5.242219925,5.394370079,5.699363929,6.004357778,6.309351628,6.614345477,6.919339327,7.224333176,7.529327026,7.834320875,8.139314725,8.444308574,8.749302424,9.054296273,9.359290123,9.071298122,8.783306122,8.495314121,8.207322121,7.91933012,7.666830063,7.961319923,8.330985069,8.700650215,9.065139771,8.585740089,8.585740089,3.329101206,3.419726739,3.510352272,3.600977805,3.691603337,3.78222887,3.871004902,3.959780935,4.048556967,4.137332999,4.226109031,4.261249544,4.296390057,4.411692047,4.526994038,4.642296028,4.757598019,4.872900009,4.988202,5.10350399,5.218805981,5.334107971,5.449409962,5.464129925,5.478849888,5.493569851,5.525429885,5.557289918,5.589149952,5.614501462,5.639967963,5.639967963,5.639967963,7.163459039921535,7.162486916613511,7.141344474501205,7.124383805536532,7.104500911818062,7.114319970130482,7.1513068390180905,7.1607573825598205,7.176721892206316,7.193705261481826,7.213683088729105,7.230985669495234,7.290541405450328,7.323235014226254,7.368134340939243,7.406759571729256,7.45941820947115,7.485087913762575,7.514819717237763,7.542419524676017,7.5690842021631655,7.614106707491957,7.633650619884301,7.6679455471018185,7.706511320859573,7.727854163096977,7.755297284991944,7.78923334907341,7.817482526238994,7.838891230487404,7.82496316813894,7.83925505752277,7.854829696020424
70.445,70.717,70.885,71.068,71.227,70.948,71.653,72.501,72.862,72.542,72.316,72.613,72.93,73.155,73.08,73.82,74.938,75.187,75.492,75.842,76.131,76.421,76.772,77.083,77.415,77.717,78.049,78.394,78.662,78.975,79.274,78.715,79.68,8.760849953,9.050733248,9.340616544,9.63049984,9.848629951,10.06676006,10.24217987,10.46321011,10.87125969,11.47934977,12.08743985,12.69552994,12.89072037,13.02565002,13.16057968,13.58127975,13.6553297,14.12827015,14.02313042,14.03966045,13.95051956,14.16273022,13.99042034,13.86569977,16.50494003,16.45110989,16.39727974,16.19328737,15.98929501,15.78530264,15.58131027,15.58131027,15.58131027,4.507717011,4.625411972,4.743106933,4.860801894,4.978496855,5.096191816,5.209178979,5.322166142,5.435153304,5.548140467,5.66112763,6.044813203,6.428498776,6.812184349,7.195869923,7.08158493,6.967299938,7.12835741,7.289414883,7.450472355,7.611529827,7.710706552,7.809883277,7.909060001,8.044580142,8.180100282,8.315620422,8.343885422,8.372150421,8.697119713,8.834560711,8.834560711,8.834560711,8.864212069746538,8.928537066064964,8.998808745179728,9.069027028881015,9.130589421170805,9.193325949428,9.229175584418652,9.183670802363418,9.082603407637158,9.124525676132514,9.169396895077242,9.185602673746969,9.228895164187149,9.283782651748746,9.33387562210195,9.3656599803402,9.41459549967865,9.463162797546305,9.470270767755974,9.457636526687407,9.51624441063736,9.536532114946489,9.577526627507773,9.578819500586048,9.59636696777026,9.622327564974237,9.656515906781143,9.695609604837703,9.72991815263588,9.76047592933827,9.707705341661352,9.709992855233923,9.73427042422532
54.37,54.268,54.299,54.195,54.037,54.037,54.098,54.192,54.199,54.538,54.742,54.86,55.311,55.639,55.569,55.962,56.222,56.511,56.695,57.011,57.304,57.925,58.073,58.684,58.853,59.396,59.55,60.154,60.244,60.901,61.035,61.619,61.588,7.330160141,7.685070038,7.212769985,7.488199949,7.763629913,8.474849701,8.8179798129999991,8.984359741,9.15073967,9.317119598,9.483499527,9.763460159,9.872050285,9.980640411,10.07437992,10.11639977,10.50580025,9.94299984,10.41026235,10.87752485,11.34478736,11.81204987,11.93809986,12.06414986,12.19019985,12.31624985,12.44229984,12.56834984,12.69833781,12.82967018,12.96236085,12.96236085,12.96236085,2.318533345,2.4022797,2.486026055,2.56977241,2.653518764,2.737265119,2.807053749,2.876842378,2.946631007,3.016419636,3.086208265,3.124979726,3.163751186,3.202522647,3.241294107,3.280065568,3.295574152,3.311082737,3.326591321,3.342099905,3.492609978,3.64312005,3.845696727,4.048273404,4.250850081,4.453426758,4.656003435,4.858580112,5.091178373,5.334911976,5.590314011,5.590314011,5.590314011,7.446439828979919,7.410719981709213,7.343661817823671,7.185374560957404,7.298802573466702,7.342689081712406,7.399545739707902,7.50249632656666,7.451649867639604,7.439891154184169,7.406363252692291,7.387471284410688,7.404259257827882,7.444388085389105,7.405295994026788,7.332113398850893,7.330148285656899,7.292421167200651,7.308728572646293,7.333894309208686,7.365518152427953,7.447731322389547,7.444399387842712,7.481275879664332,7.5164844310971395,7.564311853702287,7.576559184751156,7.587938312458804,7.615595403140229,7.63993226408886,7.634539605865749,7.669457765711291,7.702661640220742
67.294,67.518,67.686,67.855,68.014,68.17,68.323,68.49,68.642,68.809,68.978,69.127,69.335,69.495,69.67,69.768,69.894,70.048,70.164,70.012,70.323,70.381,70.442,70.505,70.54,70.607,70.661,70.713,70.779,70.871,70.928,70.986,71.27,11.7700367,11.92300359,12.07795849,12.23492723,12.39393598,12.55501126,12.71817992,12.88346916,13.05090656,13.22052002,12.8110199,13.03806973,13.11610985,13.9333601,14.07183838,14.21031666,14.34879494,14.48727322,14.6257515,14.76422977,14.90270805,15.04118633,15.17966461,15.31814289,15.45662117,15.59509945,15.73357773,15.87205601,16.01053429,16.14901257,16.28749084,16.28749084,16.28749084,9.118815371,9.303388983,9.487962596,9.672536208,9.85710982,10.04168343,10.0284996,10.03272161,10.03694363,10.04116564,10.04538765,10.04960966,10.05383167,10.05805368,10.0622757,10.06649771,10.07071972,10.2396677,10.40861568,10.57756367,10.74651165,10.91545963,10.90745223,10.89944482,10.89143741,10.88343,10.8754226,10.86741519,10.85940778,10.85140038,10.88028609,10.88028609,10.88028609,8.381120508676165,8.432671264518245,8.426415934137708,8.457184389193987,8.539739242278365,8.539203448534888,8.542777333305503,8.532717102163833,8.565805787440427,8.573799104700303,8.585397109334487,8.585114165105953,8.63805916628368,8.618664079209903,8.59935217020756,8.57714050456976,8.569643764488413,8.538076556661583,8.58289368414077,8.541708877526775,8.548632941042337,8.609019154562981,8.618673979434481,8.621125655713925,8.628527605915032,8.648084251954755,8.710965936536539,8.780372306264503,8.803775616877825,8.834402435463687,8.838170810919983,8.775130702869884,8.757811785655516
68.272,68.859,68.391,68.811,68.511,69.17,69.009,68.719,69.16,68.377,69.102,69.646,70.488,69.729,71.076,71.308,71.256,71.652,71.47,73.126,72.725,73.278,73.716,73.962,74.215,74.503,74.281,74.23,73.802,74.228,74.406,72.971,74.708,10.69306493,10.63512039,10.57748985,10.59889984,10.71014716,10.82139449,10.93264181,11.04388913,11.15513646,11.26638378,11.3776311,11.48887842,11.60012575,11.71137307,11.82262039,11.93712083,12.05273018,12.22807184,12.4034135,12.57875516,12.754096819999999,12.92943848,13.0546583,13.18109085,13.30874788,13.43764126,13.56778294,13.69918504,13.83185974,13.96581938,14.1010764,14.1010764,14.1010764,7.252180099,7.421411779,7.590643459,7.759875139,7.929106818,8.098338498,8.267570178,8.436801857,8.606033537,8.775265217,8.944496897,9.113728576,9.282960256,9.452191936,9.621423615,9.790655295,9.959886975,10.12911865,10.29835033,10.30049992,10.47030973,10.64011955,10.75685069,10.87486246,10.99416892,11.11478428,11.23672288,11.35999926,11.48462809,11.61062419,11.73800258,11.73800258,11.73800258,9.278024469658874,9.291269863571374,9.268460218991104,9.255893772998752,9.27111247185837,9.301213942751021,9.366419067414853,9.460029897929163,9.5484309769041,9.619944582170437,9.66336080787134,9.716729454832418,9.795860826517826,9.917752059971999,10.020163509829564,10.056444191637548,10.173866865132737,10.182187979623672,10.185841898071626,10.186089984053973,10.216864815804339,10.13948318411788,10.169302774057316,10.233973217485383,10.254544331499636,10.287601224402515,10.214887531975366,10.176099571253442,10.117914420105567,10.11302251197654,10.06644571593157,9.999085619533322,10.020071592350856
